review_id,review_text,upvotes,app_version,posted_date,year
gp:AOqpTOEzVom8BvgPrBRj52zOCiZyn0WEViaxt6oPtQBEGCmZG3ZGEbEYSzQtwz-q9Z0BuV_uIYAcROcFAucLAA,Facebook got pretty repetitive with their videos on my feed when looking for entertainment during my free time. So changed it up and downloaded this. I enjoy watching tiktok videos.,2,20.9.3,2021-09-04 20:02:00,2021
gp:AOqpTOFhyBHJ6g6FHEC6sji2fmPbG5gH69hzeRuJaU7-2ZSP2g2JF9iorioio1-TYzwjFGEAO_Rwkj09o-cKNA,It is good of coming other countries drama or as a happening and also......we need more effects and edits better than cap cut I am looking this by google acc... In the first of beginning it takes a glitch 🙄🙄🙄⌚⌚time to time in 3gbram debvlopers plz solve it,0,21.2.5,2021-09-18 19:27:00,2021
gp:AOqpTOHXxpLbCh16FoCZKyG68Cm6JFe47Xl4AoJhgP0Y-9Le-1nTE9Bap_bUuz0GN27ckxhMknz2VHcvxqHh2w,I like this app because it's all about videos and you could just learn how to dance and just one day TiK ToK song yeah,0,21.2.5,2021-09-19 15:42:00,2021
gp:AOqpTOEqbwWX5jVZ3kZ_QrRawne7kkwWrOdSWq2ziTxtyh6bT4wpY3mMVH_FTHUMLDzScXyf957Gb1RK4eNORQ,"Fun, easy to use and you have wide range of videos from around the world",0,21.1.41,2021-09-18 04:34:00,2021
gp:AOqpTOEpjDJseNnag9QL3hzTp2okdass0SOhmqBqG5U4xjCHkSf4KIeH-OqBnn15ClQe5o0Fo0iuBphpfusTTQ,"Its an amazing app, if you've got free time, because it can use up quite alot of your time. It will always be able to find something you like whether that be: comedy, magic, horror, true crime, lots of different fandoms and more. Like I said it's an amazing app go get it.",490,20.2.5,2021-07-11 17:33:00,2021
gp:AOqpTOGFyTuwuc48TSY_CwEw_IeSDGIcpVK-Ouzf2Psn4lYakb3XdnMr_zdvaG7nIFdcF3yGxv38Xqe3bbJEmQ,"Here we find hidden talent ,small artist ,beginners business,games,dance,singer,potery etc.it helps to show hidden talent and go ahead. Its have no loss but have a profit.❤🤗",0,21.1.41,2021-09-16 12:10:00,2021
gp:AOqpTOH4z4hiK18MCDk81_k2p9j5_YukhTVTmFk-1SBNmNRCDEPudVIJAPp2g2Ys7wL27so3HRIqO8A2I-WfXw,"Good content, food for thought, a platform for making connections, And sometimes nought.",12,20.9.3,2021-09-04 17:07:00,2021
gp:AOqpTOFDs0qDWNYt326Jvzdgz_6pb3jrStf9w0gVBJmmSlyO2FkR9Qe03_SbOY2SaggwQuMcFz5All6OtFHuRg,I think thag this app is great and is even better when your bored because you can find some funny/rand vids that will cheer you up.,0,21.2.3,2021-09-14 19:52:00,2021
gp:AOqpTOFjFvA2MIfrUI_SJfn4qtbD-cbByIo7-7oekRtampkMxTcWFG2dQJ4U0-cB5KteNXtrNm2dlFhr2sZW8Q,Great app. When commenting wish there was more room to type what you needed,0,21.2.5,2021-09-17 06:46:00,2021
gp:AOqpTOFw4Ro4uy1gM21j8NnrM8RH1_Nw3dcHjhYq2Oxq1IUKovHu5Rkk_EoVmF8tG1XNIcP_WNKIoB5AE3uvVQ,So much fun. Starting a small business on tiktok has taught me so much as others are so friendly and helpful.,2,20.9.3,2021-09-04 14:37:00,2021
gp:AOqpTOHj5ZNsMT4ikg-Rsz0ND5l4yhXGpxsqeqUYbe4N3WJO7FyZAe-U8DBmuYbz2zIAhvfWYG9-E9paRlxa4g,Tik tok is a very nice app I love watching the videos that teach me something that I will learn later in school,0,21.2.5,2021-09-20 10:47:00,2021
gp:AOqpTOEFWn8sNrv3FgXobggXJAwHg-8PYcy6p6xmLYO0YNzUJjAsb_0wnMSCGsn0yOw1H8_UTScThEFLp2_6ew,I love how this app is allowing me to share my sons journey and to give others hope that might be in the same position as our family.,3,20.9.3,2021-08-30 00:06:00,2021
gp:AOqpTOFqmqlTi87cllwn6WX_C-jeJBVc4usFRlv3E0O5ldYtPjzqjwuDE8Py2Esz5BnPrbVgjOSj6OPHhEPaPA,"this app is amazing with all the memes and everything and there are amazing people helping with school too, but this is definitely a 5 star app",2,20.9.3,2021-09-05 19:48:00,2021
gp:AOqpTOGUCIr9foT3mVXHNl9cpZjB6BXHKSYmrqpWd6ZbNyZpNEyQLHtZYQrUYD_zMQcL9BAJmsZ55G710WZMjQ,Rlly good it's helped a lot with depression and anxiety it makes me laugh every one is so supportive it's like a mentor in an app it's good for everyone if your on the right side of tik tok if you know what I mean a verification would be great though,1,20.9.3,2021-09-12 11:58:00,2021
gp:AOqpTOHXU9HIHlAW6z06gtTktnoEtR5Rr8vRoiOTAMUN8rrxFWxccboHnDi2DlvRkftF9q264qOwhs_iMAfydA,Love this app it's really fun it helps me connect with other creators that are similar to my content,0,21.2.5,2021-09-20 03:49:00,2021
gp:AOqpTOHOMoZimYBDUYKMrMUWeR3QdX8iOrzjn-YpQb5gauH-fMs3ehJU4MZvhIP3356Luu0ELOdnGexxl702Xw,A great app if I say so myself although I think you should be able to go live by 200 followers. Most people can barely make it to 1k.,0,21.2.5,2021-09-18 11:42:00,2021
gp:AOqpTOGv-5oUTRjOY7sFPbhnaronXzrGch_sUmNh7fOdBdYyujdxI5EwCAeXkf05OntxK60Z3nBxFkUy7m0ouQ,This app is very fun because you can make videos on it and you get a lot a views.,0,21.2.5,2021-09-16 14:42:00,2021
gp:AOqpTOEnpgW8_NTGCcawkQNAI0JzVNy9kjl0TJFUe5_m3kKYnh87qWW0NpJrlq7AKfk9D0Y1cE9cuZbkP80BOg,"Love this app for business growth, connections, and entertainment.",0,21.2.5,2021-09-20 06:01:00,2021
gp:AOqpTOFNRAMXGcYLbG8RxWP0r-_BZbKDqH9dEsHXJOmw-xgGdaYVvgwQfzkGFWEnmxte5xibvoyvCnuhfF0a9Q,Yeah the app is pretty good it was a lot of detail and a lot more even your favorite youtuber can be on there :P,4,20.9.3,2021-08-29 15:35:00,2021
gp:AOqpTOFIrwwl0aVrlsVt_GOS4qafrJiVo_uDvdROub1Rb-ofw678SuaKvzPpJ5J7NJMiWiKk-vNqYRPXIOhPLA,"Always Entertained, day or night,week or Month. Can't get enough. Love it.",0,20.9.3,2021-09-14 15:51:00,2021
gp:AOqpTOEh-nwZeD0ZyF-ghsZkRPEebuoHmPTqbBwHlLTzZSF5nFWPNc2dni_QH4iMpM7Rtxd5viruVo9wmts7DQ,"Very fantastic app. As long as you have unlimited data, keep having fun",0,21.1.41,2021-09-18 17:04:00,2021
gp:AOqpTOFzW2tMjoZD0-Nm4Fjg_TU6nsmQvY7gz4yYUbV9gWcgzVROROrrJ-kwjxMOlR6oXujB2oTBdmFUu8_arQ,It's a sick app u can talk to ur friends make videos and if u don't want strangers to see ur account then u can put it in private. I would say this is a highly recommended app,2,20.9.3,2021-09-07 01:45:00,2021
gp:AOqpTOFJOw6meLcHKX66nqB8eU7wtABuWmNgjKPmg7Q4h9k5M5ZRlGtbv48LCh2cPC_OrVCXC3Lw7ezrrkMhMw,I really enjoy watching people having a go at the dances and I love the gacha people and their edits it is so much fun watching the videos and I love this app if I were to rate it out of ten I'd give it a 11,3,20.9.3,2021-09-02 21:31:00,2021
gp:AOqpTOGnbeSLCjzHydSkQh02jPmtdMEyeBNc2JtheBZc9Ky6btyrkwhTJz2vm_a_mYJOikdHaJsnH3AwcUlFTA,Great app Fun to use still waiting For my account to be updated So I can Put my videos in play lists and for captions for videos,2,20.9.3,2021-08-30 20:31:00,2021
gp:AOqpTOGGlt_G8QfBpQAtUzeYltT0MThoA9Q7GQBehCo1jJHcyhPf9bfs2leYaTxRVMPtSi3PmWpPkov84MeiXw,"This is a Great app no matter your age! I'm absolutely addicted to it. It's become a huge help worldwide for people with mental health and confidence issues and has definitely made a positive impact on me personally. Its fun, silly and care-free for everybody. It encourages everyone to just have fun and be themselves and i think its a fabulous idea.",600,20.4.4,2021-07-19 11:18:00,2021
gp:AOqpTOH0M1mgJ17MK08jPEK3qJD_KbLf3PcpbqxCjyiJexAOKxhyt-NTDbadgEJElacRc25kHtphl17Lq7JHew,"Tiktok it's amazing the only thing is sometimes slow to take record and shoot videos. Sometimes it stop in the middle of recording video. Now I can't shoot on tiktok when I shoot videos it turns off. Really need help, I can't comment or use others sound. I can't use tax, effects, stickers, actually everything, even apploding. Really serious problem. I can't take, duet, stich, I mean I can't do anything besides watching others video.",534,20.6.4,2021-08-20 03:55:00,2021
gp:AOqpTOGhfRl-K6nuZXRyzrRWARoWeB7_slhe3RMqpWcEQhyiy9yqlrbGxpTcbXZEwBsG7tTGIzfH6xdTgf--rw,Great app and a way to cure boredem.Lots of funny and good videos.,0,21.3.1,2021-09-18 08:27:00,2021
gp:AOqpTOEyMsHIV3t3ydl6IbwPSRRYnWFDoi_7xkK7m06tndj7drjlPs6MSPkWljgcSLEKXpClM5f_WxJujPhWnA,I love this app. It lets me interact with people over the internet and i can also learn cooking recipes or helpful makeup tips. I use this nearly every day. The one thing i would say was that you can select what subjects you want to appear on your for you page.,7,20.0.5,2021-08-16 00:45:00,2021
gp:AOqpTOHDMUNkR9sysmvGyEgXRcbUwUTRdrbWxF5QrVcuGoGHLaiW1Tu2AhmQ4iHE4r7yMC2k0BFUCIVguL4ovA,I love this app.it honestly has so many good ideas and lets people express how they feel on so many levels. tiktok is one of my favorite things to do and watch.it has gave me so many ideas and made me feel good bout my self in so many ways. i love the music choices and just being able to be yourself no matter how other people think about you. pls continue run my account. i love tiktok. thanks sir my account unfez,5294,20.3.3,2021-07-14 08:59:00,2021
gp:AOqpTOFxbzgR4iEMgGsE6ysjMzZLyVVJcayXSSLjWmQ7e4BeLzxuVg4pic2a1dk0ZwzufxpR5tD0RQWlSmGdDw,go and fun it is amazing you should definitely download this game it let's you communicate with people and it also allows you to tell people about your life and if your happy or sad or a pet died but over all it is a wonderful game but it did take me a few tries to sign up because it said I was unable but if you have that bug just say you were born in 2004 or 2005 you should check out my account because it has lots of information about by guinea pigs and my life so type up mr_marshmallow_pancake,351,20.8.4,2021-08-30 08:32:00,2021
gp:AOqpTOHeecHe4ySZeqT6yFkZ3RetAGeXqHK3AB9MbgKaYOlAH76Ukrfs2iU8kJsqOsIunZdN4R6k2f7wkchwkg,"Brilliant, love it, there's something for everyone.... Little clips of munches for your brains entertainment. Some, fact, fiction, no sence, scary & funny..... How can anyone not like tik TikTok ?",0,21.2.3,2021-09-15 21:33:00,2021
gp:AOqpTOEWI6LkMQTpYeAU1YXPqCUEF_gQ7njf61BUlQ_1IDoE4Dmj0810BS6WToPJEb_JSQ8GbHrNizgec9bbzQ,Tiktok is awesome there are some creative people on this platform. I uses to hate tiktok till I downloaded it and I've never been happier to see the passionate people on this app that work so hard to make content for everyone to enjoy. You can make friends chat like videos and even post your own videos. TIKTOK IS THE BEST APP TO EVER EXIST!!!!!!!!!!!!!!!,464,20.5.3,2021-08-04 10:29:00,2021
gp:AOqpTOEJFjx_oE5IR5fQ_Q7StJxN_fsNHEBdXLLOTGEdZYsUJJ4QNwsKlpfpQRSdrGbt6INrwlQ_-KCFntyIuw,"I just wanna say, for the record, that I always ignore the things that pop up and say ""would you like to rate this app?"". But, TikTok my friend, y'all deserve these 5 stars!!! There has never been a single app in the history of apps that I have ever loved so much!!!",273,20.6.4,2021-08-07 21:44:00,2021
gp:AOqpTOFAlQxnFKeKmHLEU75_fWimgo92oo1pjDgnC3Vu0HJJh-ESYkYp3TgHKYplsgkjcJstRLqt1DRgV6eWwA,The app is very good and it has entertainment and not only entertainment but I can let people know about my business and do more social stuff,3,20.9.3,2021-09-05 21:46:00,2021
gp:AOqpTOFeEV0K1ytYmt_fj7_kLZkAs33FPdN70JI-Yy4ImstDsCKJlvnUVkYfsgRfNMm84o5PTodj_5vcMFG6yQ,TikTok is amazing! Better than Instagram in my opinion. But keep up the good work! 🙏❤,1,20.9.3,2021-09-05 20:15:00,2021
gp:AOqpTOHv6sQp49WWUI9prikFyRZs7Ke7CTfF1cC66mNr2P-SBN732qQTqKdJ6c4a8hr1rVThfQHd1JEj1UDbNg,This app is so cool it inspires u to act ur self amd not to be shy of ur voice. Body or looks,0,21.1.6,2021-09-17 12:57:00,2021
gp:AOqpTOGBnVTJO8fKlK7VNKQr_zcHqnjusNinbGONf2QhSW4WRnklleFLrVErtpGi4ii_Gxut9XC68HS87yBqnA,It's great and all but it shouldn't be so blurry blurry when videos are live,1,20.9.3,2021-09-13 20:36:00,2021
gp:AOqpTOHX9UM_Xs0Po2AAPZya-saLxP4fc9MtqgybFQRjPmGp8_ncFXKs9OfKuF3wc5aV2Cuw857I83McqiMHaA,"This app is so fun I love making videos using the effects,stickers,filters it's sumthn that'll I'll be on for a long time 👍🏾!",1,21.1.41,2021-09-13 19:37:00,2021
gp:AOqpTOEfslxEwP1vnVKfjS06NjUzWJHBm3EmGZHpCyRjjYimRm8lWIM0-ESxt6tHEfl6W69EDWoi0ZL7JC3hGQ,Awesome even tho there's cussing allowed and more stuff about girls that young kids don't need to see but I really enjoy watching all the videos on thus app!,2,20.9.3,2021-09-06 23:40:00,2021
gp:AOqpTOEbdv_8weQcs0JB0lEGvSwRiFDVEAWiJ69isPrrTkVEYcLF0vaXvAje48_uP49MlBldPG0UJMj087EYvA,"It would be cool if the search results could somehow link the search words to what is visually in the video so to yield specific results according to the specific words used when searching. For example, lets pretend there is a girl with blonde hair and is wearing a lifegaurd swimsuit and doing a tik tok dance, and you wanna find only videos that yield that result, so you type ""blonde lifegaurd tik tok"" but instead get a variety of videos not specific to the search, thats why i am writing this.",114,20.2.5,2021-07-10 05:12:00,2021
gp:AOqpTOHefyM0rStWizVri0tXxQrqpQtc-gHXT-ti8AdA7d6CVRa5ZZ2f8jHYkv3-U9Bn7yMEfF7AUG53hAvC-g,"Very entertaining and fun, I usealy spend the whole day watching TikToks and I never get tired, this is so cool and fun",0,21.1.41,2021-09-19 23:29:00,2021
gp:AOqpTOEjUlBLVujLgglk9DvdECiVnOb3GrfDgzD0nyn6WIwEqgDl-LaMZzs0lGEA9zqVomQKg-hgL3_Ova8RxQ,"My experience with tiktok app is so very amazing. If you thinking of doing business or already doing,you are a creater or something, this is the best platform ever to go viral. Unlike other apps. You don't need to promote your ads. just understand the rule of game and you are good to go. Easy to use going viral is hard but also easy if only you understand the game.Personally I love tiktok so very much that I can't do without it.you wanna get paid,join tiktok now, Show your talent here.Good lucky",897,20.6.4,2021-08-05 20:41:00,2021
gp:AOqpTOFcvBHkhGBV8xdkJS8Im5-AMzLW6lExCAjauaYa0pl7nHgbruBoeRSV1X10Aes6rOJncatoTJNM9YQDBA,"I gave 5 star beacuse this app is very good, funny and helpful.But i have some problems. I have made a lot of videos with a lot of effort but my videos has no views and no like. So,i deleted some videos and made some Videos private. If my account is freeze then unfreeze it and send my videos to Foryou for viewing in the next videos.My account name is @tuly763. Please help me please. I hope you will help me as soon as possible. Thank you.",2449,20.3.41,2021-07-16 00:58:00,2021
gp:AOqpTOHs4eQp8VfvaVenhxMknvVrqpZL4cR6e312eRYJp4fPfB1hcMaq0RitvNep4kBN4Vnc2GGh6eD8Z9smWA,"Most beautiful app to share one's feelings in beautiful manner, as one's wish. Love this app.",0,21.1.41,2021-09-15 22:51:00,2021
gp:AOqpTOFLhJzbBSp7tqY00vzuQESHBq3EDoithMbpTYoVyxvVZpCqyhlXZYq23vEALQTDFBfKv7-1t24-cpSG7Q,TikTok is in good app to show your tanlen and be your self and just dance and more when I'm on tt I see good things on the fyp and I love it so that's why I gave it a 5 Star rate and I love having a tt I can dance and more so get it,2,20.9.3,2021-09-03 01:48:00,2021
gp:AOqpTOHmf9sG-6-RimqyX7FmhAf3JfVOr_sHa9RSmEaEIbNwXPEhs0WrTH_9rkLDzuakefK44NB2wP6wduCWkA,I like it the media and news is hiding too much stuff we need to see the truth stop blocking people for true videos,1,21.2.5,2021-09-16 12:40:00,2021
gp:AOqpTOFdYuShQwLcfNnqNRGEa-dX2zlhXuMuH2rmRzR2fgV7IfKhKOcBv7AfiM2YZh7tFMfXDrOlr8lBwdHyWQ,this app is by far the best. coming from musically to tik tok has been a roller coster. but not only is this app fun to meet people but it's also the best app to post and see others content. i love it so much. its amazing. i would totally 100% recommend it to others. the community on here is amazing but can have its rough spots.,1942,20.4.3,2021-07-17 09:40:00,2021
gp:AOqpTOEWWCaMlwW-TnaIM8_bfLfA8wn5rQt1Z_M3z_f1ZcnpFvYaAcHtpHZRtge2eFuyT3VBcUs_a89uFJSMuQ,Love making videos with a large library of video effects and templates!! This is a fun app!!!,2,21.1.6,2021-09-11 07:45:00,2021
gp:AOqpTOFIcVoVbJFf7VmlkMLgqo5vypXRiCfR5UUkQ57qpb2fIziVI3sfmiMeRpet7TpQpn_vJfeAT7MWoyAGxA,I keep on having just problem when u've uninstalled it n install it again it doesn't work the way it used to,3,20.9.3,2021-08-31 22:48:00,2021
gp:AOqpTOHhrp_jAvPVe9GjjKyVCaOCygeOZONGtEywWsSKVTNowYn8wti-3hUArEEZv5dDN9hA-jtuKXchoF1NlQ,Tik tok is awesome! You get to make videos and see videos! You can watch you're favorite tiktoks! You can have likes followers and comments and sharing videos to one another!,1,21.2.2,2021-09-13 06:58:00,2021
gp:AOqpTOE2rBbAb6B8nzyafZAj1vTt6ZpQf2NfEQlnITx2eIUwe93VMypONENpIcdBQ4XcozhxBDbgvqj8iSxwEw,It's fun to hang around and the content you can find and make it makes it fun to watch and just stay there in the app,3,20.9.3,2021-08-30 12:19:00,2021
gp:AOqpTOHAZ0xqxO-96tVUHTs9AOqiqoRPAm61ua8a4c59e91UStdl5tIqK07s_F71CupTgrWkEjQYh2o7zHnJXQ,"It's an inspirational platform to begin a new career if you are interested or a new way to find something that you're interested in if you don't know what type of things you like it's very diverse and it's very unique it always has something to offer whether it be serious topics, funny topics, optimistic topics, or any topics you would like I'm sure if you download this app you will surely find out that there's so much to offer all you have to hit is download!!!",641,20.3.41,2021-07-16 19:52:00,2021
gp:AOqpTOELlb5RUBU7T50EROfyi9otJOcccMKiBY6RAM5SX3_0TJVl9I2wibes_ggfH-NyATqrw6-1RNXxfJr4xQ,"i am so mad i didn't sign up for an account sooner. the range of subject matter, the quality of content. i have been learning and having my soul fed in a way no other media app has been able to provide. this app is amazing!",126,20.9.2,2021-08-25 11:23:00,2021
gp:AOqpTOH6HUShZPwIXE7Hkb6ecfJe7rCXFtyl2Qz6az_ncj99z0-cybWjSjgo7gamfDC11iPhmkoZdlTC0IEiIw,"Great . Easy. Super Creative effects, music too. Very cool.",1,20.9.3,2021-09-10 20:41:00,2021
gp:AOqpTOF0fiFmWhLJ1o1L7rNJ8D9eZIttkzzRC-WxiXkhL188lDCSCcmhgjHQAYZith5asfV0n1ZT10-XJYGasw,Like this app but there is just one problem it shows me it need to update it the whole time and if I update it is says wrong number or wrong code,3,20.9.3,2021-09-06 15:54:00,2021
gp:AOqpTOGCNouW-Tc4Q2z43yTyMbtzPcr8vqfupD5zSJz4I-NGQs4_tCfrMDnS0SbaPTzHEw630q2NTUuXkeRlTQ,Tiktok is a great app you can learn things and even post about your pets! I definitely recommend getting the app!,2,21.1.41,2021-09-12 21:44:00,2021
gp:AOqpTOHKxf-ag_I9aWp4ijIPulpZwWPVxxjq_kz1CZ-Im2pmf1Zs3F76SjsC_ORw8YiLcuFWnhtaJFL6sgRYAQ,The app is really great and user friendly but I think it's unfair that you must have 1k followers to be able to go live and they are losing a lot of people who end up hosting in other platforms where they don't need a amount of followers to do their live broadcasts. Some people have a good content with less following so they can't go live to share with their fans.,791,20.4.6,2021-07-28 20:24:00,2021
gp:AOqpTOFrPj8VPJaK1FyCF1vB5tcxJvpS5kUKWfBjDsg5ryFF8s-zaumblLzKyQNuCDzQwidBHmO7FcZemGiyRA,"One of the most creative, funny apps I have ever been on. I enjoy this app and I would highly recommend it to my friends and family. Making funny videos is one of my favourite things to do... Also I get to drop some motivation advice for people who may need it. Keep up the great work Til Tok and don't change a thing.",2,20.0.5,2021-07-26 22:40:00,2021
gp:AOqpTOEj9TIlWLRWkLCtXeQJl4nQi6VhpTnI86Dp8DUx6Vhpn_fCjixcZ45vYlUO3aZ76bn5lkAVMqeAR8ZKHg,"Wonderful app. I've never had any problems and I love the editing tools. Makes it super easy to be a part of this community. Ads don't occur super often and I don't mind them when they do because it's usually something I like, and if it's not I can just scroll out right away.",496,20.4.4,2021-07-19 10:47:00,2021
gp:AOqpTOETr72GjRailwOgNooKbStVx07aC5S6DusZEUEdQS7iZci7PpqXpEVIGen1R5qUH21zlsvaaCF7bxqIVg,I love this app it's so interesting and entertaining and there is always something to do on it!!!! Every update they give is amazing. You don't have to pay for anything. Their newest update includes three minute videos you cam make and watch. I 100% recommend tiktok.,99,20.0.5,2021-07-05 02:33:00,2021
gp:AOqpTOGoLMaqv5qLwQ26Q0ZBIHv0iEyZE6HBjfNP52GSfB9jFht_kJRoRZzaG18CBaFWYx96vHkVhqh8lG7eSg,The app is really simple to use and there is a bunch of fun filters and effects that you can do when you edit it them and I love all the upgrades there so good and it makes it even easier to use the app and it's amazing for beginners who wants to start a business or even want to be influencers,166,20.9.2,2021-08-28 07:29:00,2021
gp:AOqpTOGJvaRzKYWYRCmvd1FxWENt3QIGeg28vrVZTcOfDsuG9qvJN44tusWbJCaMlFBmkvD3tL2JlWnez5YI2Q,"Realy good app! Definently recommend! But stuff are in my fyp that I have no interest in. But a lot of things are interesting. I have a problem tho. When I open the app, it says ""no internet connection"" when my internet is great. Then when I re-open it, it's fine. But still awesome app.",312,20.0.5,2021-06-28 22:31:00,2021
gp:AOqpTOF6IuE7k0a_e0RHRQs3S4MRhdz09q2I-FYF-aJT4cgN7Oypth09y21b-27xSK4uK-JKYqZb-v5molyN3w,Still learning and it's a great app to mingle with people to learn and grow,1,20.9.3,2021-09-09 05:40:00,2021
gp:AOqpTOHnsNPDdXJvCzkMRQOTVdspu2KldguXQOERC02yQcH9kJnPs3pb5L4IPARyswbfTQWZ0yoV_Ichccffhw,"Really quick to build a following, it seems this app gives everyone the chance to have a viral video.",2,20.9.3,2021-09-01 03:18:00,2021
gp:AOqpTOGLddttmSBQ2xyF_il7Hd4GIIZE8POQ3EjTq3qM-EmIp9U5BKCUN4FvaJSPX4iHr7eYHGhNTO-K_4Th_g,Amazing and entertaining just go and download it its free and simple!!!🤨🤣,2,20.9.3,2021-09-01 20:50:00,2021
gp:AOqpTOGDgAWbIm88pyqaIX8ejbB03EOVEkv3cDEmSu7iBuAPSykmk9JzVnFCFPcS15WwvZSYhQrk8Y0_Nswltw,"Lots of fun, easy to navigate. No complaiments.",1,20.9.3,2021-09-06 10:13:00,2021
gp:AOqpTOHFRk-Nwj1J0tlJOo1Up8eBusnd_pcL5KPWbXNJMI_ApdSAuI1GBrFyRfDwXBgb3KkHzsjU1afhKYCZng,"I love tic toc it has some good some funny, some sad to make a long story short it has a little bit of everything",0,21.2.3,2021-09-15 09:05:00,2021
gp:AOqpTOECrvxSP08EgTAHCK1BzU3y48KB66K8RKodPoKjVFmIEkR7uJs_wEoA8yuI2px2NAL1Ih3iFO30eb2iIw,Love it its soo good and fun to watch the content creators are great and most people are the best but one issue I have is how much people fight over stuff like genders and that so I avoid it unless you into that and also people faking diseases thinking that they will get clout for that but it is the best app every if u could rate it 1 through 10 it would be 10 all the way and some people are nice on there and tik tok verified people who have alot of followers and really good and kind love it.😁,78,20.8.4,2021-08-30 12:01:00,2021
gp:AOqpTOF5_hyn5x3O8sfer3UAqs8iRiAZ4NBorQvw1O9HyeFQGlINFBbrvuJ2QmNKfDxhmEG03oT1zxSafcc01w,"Great app to watch vids in free time. Love it,I watch videos everyday on here.",0,21.2.4,2021-09-17 22:46:00,2021
gp:AOqpTOGkoLGh-4tCDf7SGgj0Wl3M7dafmv4Ex9h6BXUkbub4Lqel7BVXV7jolzyl-UEB_4jvLonSweGWImsGrw,"Often considered cringe, but it's good at finding out what videos you will like, and there really seems to be something for everyone. Easy to use too, and making videos is very easy and doesn't require much experience. Just look up a tutorial and you'll basically know everything you need to make a good video.",350,20.5.3,2021-07-31 23:39:00,2021
gp:AOqpTOFs3K7YlUceFcSzhjUeg4ipILvoHKfdp1_kHG2cjj9PhewGAXCiKR7X9_74MUi99tbwmu4IWFXI9aXiMw,"It's a fantastic app for short videos , just love this app , no app can replace this app in terms of it's designing nd graphics are charming ! Just a one problem is that whenever sometimes I try to open this app it takes upto Iminute or even it don't open , I just reinstalled this app but again the same issue facing often please fix this prob",455,20.6.4,2021-08-12 19:56:00,2021
gp:AOqpTOEJakOgxImZdiKztO0LDLoJBesorF5F1JlbKzcSYmBtY5SmPe5q8kEcaOW9DYNKsRFR44a9FvaJrS9u6Q,"I...Love, Tiktok. When I have a bad day, or my days are just weighing me down. I watch some Tiktok videos. This helps me calm down and center my thoughts. Whoever thought of this, is genius! Thank you, whever you are. Some people need this because even depressed people will find happiness in some of your videos.",2,20.9.3,2021-09-05 04:34:00,2021
gp:AOqpTOEoLw_w0RJxvDi7je-wI5mEzWK8813KlHB-FDg5L7BLonoFiBt469QoyS6V1F3N0lPQRv1ppKdGdYmVgw,This app is the best thing in the world! I use it every day and have no problems with it its high quality and very fun to use.,2,21.1.41,2021-09-15 10:11:00,2021
gp:AOqpTOEnJ4uHzeEcVUlL67UCJPpYR2wNU00GIgQQEdOYq9nFUUrTII3585RqcurCgkoLSSu756OPMo0P1RMIqw,Hello tiktok support I don't see playlist option in my account please help me to add playlist Feature in my account as soon as possible. Hello Tiktok..thank..you,2,21.1.41,2021-09-11 21:42:00,2021
gp:AOqpTOHGrMgHICiBe8OnussUzJNAo_ZE7Cw3-c4xLVoqehzNoKo0_kYDjMG4TLGu8KXcw4G-cCr7jUGU-e_vbA,Love love love this app. So many Unhappy things going on in my life right now with the pandemic on top of it. I truly needed to laugh and see beautiful places and things and this app truly helps me get through and above all LAUGH LIKE I HAVEN'T IN YEARS!!! MOST SINCERELY! GREAT HEALTH HAPPINESS AND KINDNESS TO ALL!!! (This app demonstrates how good and kind people really are in this world) Totally grateful,497,20.3.3,2021-07-14 00:53:00,2021
gp:AOqpTOHgUFJn4Y3dVK7yhwdpBfzmqUxoysamBOCBJajYb7AQKBKu1HkCf7ldfmUTMPMquor3Fc4Jlt4GR8PiiA,"I personally love this app! But I have some suggestions. 1. I think it would be nice if you make it so depending on what you post certent videos pop up on your for you page. 2. You should make a friends only button at the top of the for you page so you can see videos that only your friends post. 3. When making a account you should make it so you can save your password so if you ever accidentally log out it and press ""I forget my password"" It suggests the password you saved.",1040,20.6.4,2021-08-08 08:14:00,2021
gp:AOqpTOH2W-WBdwdP8tZgx0cP6GhFKvRDdoZsXiGivKG0MP45JpW3xksW88gDQG0Dm1WhCwr7ilgWJs7TLXXZ8w,I like this app because you can get to make friends but I don't like it when it kicks you out for no reason,0,21.2.5,2021-09-18 15:30:00,2021
gp:AOqpTOEtutCEXTYIsiclGZwDFoImv_4AXP_iFq_x4DxrHfz4TthHLVsutcmgritrfCcwx_dy6-nt_opTv-HDgA,"Love TikTok! I wish they're regulations weren't so harsh. It's a nice place to be able to have fun with other adults. Really wish they had more child protection locks! Maybe someday they can! Wouldn't be hard to program at all! Plus it would be nice if thin white women weren't glorified. Oh well, guess that's just our culture. For now I will use the app as much as possible!",262,20.6.4,2021-08-12 11:00:00,2021
gp:AOqpTOHkG2B8Siz3xEfJ_OPYmDriTktc-nomsKkPliv1gSznhxfotwVv-LG_FHouyC-EbahoB6cKLCwDaX_aEw,"Such a beautiful app, i'm quite sad with how the rating went down because of some""imbecile""people, who seem to follow others blindly like sheep, however this app is very useful and inspiring, unlike how people claim, it's all about the content you are watching, i had the chance to discover plenty of amazing artists and creative ideas! It is a little addictive, but people should learn to manage their time and organize their life instead of blaming an app for consuming it, much love ❤️.",10,20.5.3,2021-08-26 04:10:00,2021
